# t =     0.0500
   3.597509E-01   0.000000E+00
   3.747405E-01   0.000000E+00
   3.897302E-01   0.000000E+00
   4.047198E-01   0.000000E+00
   4.197094E-01   0.000000E+00
   4.346990E-01   0.000000E+00
   4.496887E-01   0.000000E+00
   4.646783E-01   0.000000E+00
   4.796679E-01   0.000000E+00
   4.946575E-01   0.000000E+00
   5.096471E-01   0.000000E+00
   5.246367E-01   0.000000E+00
   5.396264E-01   0.000000E+00
   5.546160E-01   0.000000E+00
   5.696056E-01   0.000000E+00
   5.845953E-01   0.000000E+00
   5.995849E-01   0.000000E+00
   6.145745E-01   0.000000E+00
   6.295641E-01   0.000000E+00
   6.445537E-01   0.000000E+00
   6.595434E-01   0.000000E+00
   6.745330E-01   0.000000E+00
   6.895226E-01   0.000000E+00
   7.045122E-01   0.000000E+00
   7.195019E-01   0.000000E+00
   7.344915E-01   0.000000E+00
   7.494811E-01   0.000000E+00
   7.644707E-01   0.000000E+00
   7.794603E-01   0.000000E+00
   7.944500E-01   0.000000E+00
   8.094396E-01   0.000000E+00
   8.244292E-01   0.000000E+00
   8.394188E-01   0.000000E+00
   8.544084E-01   0.000000E+00
   8.693981E-01   0.000000E+00
   8.843877E-01   0.000000E+00
   8.993773E-01   0.000000E+00
   9.143670E-01   0.000000E+00
   9.293566E-01   0.000000E+00
   9.443462E-01   0.000000E+00
   9.593358E-01   0.000000E+00
   9.743254E-01   0.000000E+00
   9.893150E-01   0.000000E+00
   1.004305E+00   0.000000E+00
   1.019294E+00   0.000000E+00
   1.034284E+00   0.000000E+00
   1.049273E+00   0.000000E+00
   1.064263E+00   0.000000E+00
   1.079253E+00   0.000000E+00
   1.094242E+00   0.000000E+00
   1.109232E+00   0.000000E+00
   1.124222E+00   0.000000E+00
   1.139211E+00   0.000000E+00
   1.154201E+00   0.000000E+00
   1.169191E+00   0.000000E+00
   1.184180E+00   0.000000E+00
   1.199170E+00   0.000000E+00
   1.214159E+00   0.000000E+00
   1.229149E+00   0.000000E+00
   1.244139E+00   0.000000E+00
   1.259128E+00   0.000000E+00
   1.274118E+00   0.000000E+00
   1.289107E+00   0.000000E+00
   1.304097E+00   0.000000E+00
   1.319087E+00   0.000000E+00
   1.334076E+00   0.000000E+00
   1.349066E+00   0.000000E+00
   1.364056E+00   0.000000E+00
   1.379045E+00   0.000000E+00
   1.394035E+00   0.000000E+00
   1.409024E+00   0.000000E+00
   1.424014E+00   0.000000E+00
   1.439004E+00   0.000000E+00
   1.453993E+00   0.000000E+00
   1.468983E+00   0.000000E+00
   1.483973E+00   0.000000E+00
   1.498962E+00   0.000000E+00
   1.513952E+00   0.000000E+00
   1.528941E+00   0.000000E+00
   1.543931E+00   0.000000E+00
   1.558921E+00   0.000000E+00
   1.573910E+00   0.000000E+00
   1.588900E+00   0.000000E+00
   1.603890E+00   0.000000E+00
   1.618879E+00   0.000000E+00
   1.633869E+00   0.000000E+00
   1.648858E+00   0.000000E+00
   1.663848E+00   0.000000E+00
   1.678838E+00   0.000000E+00
   1.693827E+00   0.000000E+00
   1.708817E+00   0.000000E+00
   1.723807E+00   0.000000E+00
   1.738796E+00   0.000000E+00
   1.753786E+00   0.000000E+00
   1.768775E+00   0.000000E+00
   1.783765E+00   0.000000E+00
   1.798755E+00   0.000000E+00
   1.813744E+00   0.000000E+00
   1.828734E+00   0.000000E+00
   1.843724E+00   0.000000E+00
   1.858713E+00   0.000000E+00
   1.873703E+00   0.000000E+00
   1.888692E+00   0.000000E+00
   1.903682E+00   0.000000E+00
   1.918672E+00   0.000000E+00
   1.933661E+00   0.000000E+00
   1.948651E+00   0.000000E+00
   1.963640E+00   0.000000E+00
   1.978630E+00   0.000000E+00
   1.993620E+00   0.000000E+00
   2.008609E+00   0.000000E+00
   2.023599E+00   0.000000E+00
   2.038589E+00   0.000000E+00
   2.053578E+00   0.000000E+00
   2.068568E+00   0.000000E+00
   2.083557E+00   0.000000E+00
   2.098547E+00   0.000000E+00
   2.113537E+00   0.000000E+00
   2.128526E+00   0.000000E+00
   2.143516E+00   0.000000E+00
   2.158505E+00   0.000000E+00
   2.173495E+00   0.000000E+00
   2.188485E+00   0.000000E+00
   2.203475E+00   0.000000E+00
   2.218464E+00   0.000000E+00
   2.233454E+00   0.000000E+00
   2.248443E+00   0.000000E+00
   2.263433E+00   0.000000E+00
   2.278423E+00   0.000000E+00
   2.293412E+00   0.000000E+00
   2.308402E+00   0.000000E+00
   2.323391E+00   0.000000E+00
   2.338381E+00   0.000000E+00
   2.353371E+00   0.000000E+00
   2.368360E+00   0.000000E+00
   2.383350E+00   0.000000E+00
   2.398340E+00   0.000000E+00
   2.413329E+00   0.000000E+00
   2.428319E+00   0.000000E+00
   2.443308E+00   0.000000E+00
   2.458298E+00   0.000000E+00
   2.473288E+00   0.000000E+00
   2.488277E+00   0.000000E+00
   2.503267E+00   0.000000E+00
   2.518256E+00   0.000000E+00
   2.533246E+00   0.000000E+00
   2.548236E+00   0.000000E+00
   2.563225E+00   0.000000E+00
   2.578215E+00   0.000000E+00
   2.593204E+00   0.000000E+00
   2.608194E+00   0.000000E+00
   2.623184E+00   0.000000E+00
   2.638174E+00   0.000000E+00
   2.653163E+00   0.000000E+00
   2.668153E+00   0.000000E+00
   2.683142E+00   0.000000E+00
   2.698132E+00   0.000000E+00
   2.713122E+00   0.000000E+00
   2.728111E+00   0.000000E+00
   2.743101E+00   0.000000E+00
   2.758090E+00   0.000000E+00
   2.773080E+00   0.000000E+00
   2.788070E+00   0.000000E+00
   2.803059E+00   0.000000E+00
   2.818049E+00   0.000000E+00
   2.833039E+00   0.000000E+00
   2.848028E+00   0.000000E+00
   2.863018E+00   0.000000E+00
   2.878007E+00   0.000000E+00
   2.892997E+00   0.000000E+00
   2.907987E+00   0.000000E+00
   2.922976E+00   0.000000E+00
   2.937966E+00   0.000000E+00
   2.952955E+00   0.000000E+00
   2.967945E+00   0.000000E+00
   2.982935E+00   0.000000E+00


# t =     0.3000
   1.498962E-02   9.510565E-01
   2.997924E-02   9.862909E-01
   4.496887E-02   9.249831E-01
   5.995849E-02   7.758701E-01
   7.494811E-02   5.557321E-01
   8.993773E-02   2.880983E-01
   1.049274E-01   0.000000E+00
   1.199170E-01   0.000000E+00
   1.349066E-01   0.000000E+00
   1.498962E-01   0.000000E+00
   1.648858E-01   0.000000E+00
   1.798755E-01   0.000000E+00
   1.948651E-01   0.000000E+00
   2.098547E-01   0.000000E+00
   2.248443E-01   0.000000E+00
   2.398340E-01   0.000000E+00
   2.548236E-01   0.000000E+00
   2.698132E-01   0.000000E+00
   2.848028E-01   0.000000E+00
   2.997924E-01   0.000000E+00
   3.147821E-01   0.000000E+00
   3.297717E-01   0.000000E+00
   3.447613E-01   0.000000E+00
   3.597509E-01   0.000000E+00
   3.747405E-01   0.000000E+00
   3.897302E-01   0.000000E+00
   4.047198E-01   0.000000E+00
   4.197094E-01   0.000000E+00
   4.346990E-01   0.000000E+00
   4.496887E-01   0.000000E+00
   4.646783E-01   0.000000E+00
   4.796679E-01   0.000000E+00
   4.946575E-01   0.000000E+00
   5.096471E-01   0.000000E+00
   5.246367E-01   0.000000E+00
   5.396264E-01   0.000000E+00
   5.546160E-01   0.000000E+00
   5.696056E-01   0.000000E+00
   5.845953E-01   0.000000E+00
   5.995849E-01   0.000000E+00
   6.145745E-01   0.000000E+00
   6.295641E-01   0.000000E+00
   6.445537E-01   0.000000E+00
   6.595434E-01   0.000000E+00
   6.745330E-01   0.000000E+00
   6.895226E-01   0.000000E+00
   7.045122E-01   0.000000E+00
   7.195019E-01   0.000000E+00
   7.344915E-01   0.000000E+00
   7.494811E-01   0.000000E+00
   7.644707E-01   0.000000E+00
   7.794603E-01   0.000000E+00
   7.944500E-01   0.000000E+00
   8.094396E-01   0.000000E+00
   8.244292E-01   0.000000E+00
   8.394188E-01   0.000000E+00
   8.544084E-01   0.000000E+00
   8.693981E-01   0.000000E+00
   8.843877E-01   0.000000E+00
   8.993773E-01   0.000000E+00
   9.143670E-01   0.000000E+00
   9.293566E-01   0.000000E+00
   9.443462E-01   0.000000E+00
   9.593358E-01   0.000000E+00
   9.743254E-01   0.000000E+00
   9.893150E-01   0.000000E+00
   1.004305E+00   0.000000E+00
   1.019294E+00   0.000000E+00
   1.034284E+00   0.000000E+00
   1.049273E+00   0.000000E+00
   1.064263E+00   0.000000E+00
   1.079253E+00   0.000000E+00
   1.094242E+00   0.000000E+00
   1.109232E+00   0.000000E+00
   1.124222E+00   0.000000E+00
   1.139211E+00   0.000000E+00
   1.154201E+00   0.000000E+00
   1.169191E+00   0.000000E+00
   1.184180E+00   0.000000E+00
   1.199170E+00   0.000000E+00
   1.214159E+00   0.000000E+00
   1.229149E+00   0.000000E+00
   1.244139E+00   0.000000E+00
   1.259128E+00   0.000000E+00
   1.274118E+00   0.000000E+00
   1.289107E+00   0.000000E+00
   1.304097E+00   0.000000E+00
   1.319087E+00   0.000000E+00
   1.334076E+00   0.000000E+00
   1.349066E+00   0.000000E+00
   1.364056E+00   0.000000E+00
   1.379045E+00   0.000000E+00
   1.394035E+00   0.000000E+00
   1.409024E+00   0.000000E+00
   1.424014E+00   0.000000E+00
   1.439004E+00   0.000000E+00
   1.453993E+00   0.000000E+00
   1.468983E+00   0.000000E+00
   1.483973E+00   0.000000E+00
   1.498962E+00   0.000000E+00
   1.513952E+00   0.000000E+00
   1.528941E+00   0.000000E+00
   1.543931E+00   0.000000E+00
   1.558921E+00   0.000000E+00
   1.573910E+00   0.000000E+00
   1.588900E+00   0.000000E+00
   1.603890E+00   0.000000E+00
   1.618879E+00   0.000000E+00
   1.633869E+00   0.000000E+00
   1.648858E+00   0.000000E+00
   1.663848E+00   0.000000E+00
   1.678838E+00   0.000000E+00
   1.693827E+00   0.000000E+00
   1.708817E+00   0.000000E+00
   1.723807E+00   0.000000E+00
   1.738796E+00   0.000000E+00
   1.753786E+00   0.000000E+00
   1.768775E+00   0.000000E+00
   1.783765E+00   0.000000E+00
   1.798755E+00   0.000000E+00
   1.813744E+00   0.000000E+00
   1.828734E+00   0.000000E+00
   1.843724E+00   0.000000E+00
   1.858713E+00   0.000000E+00
   1.873703E+00   0.000000E+00
   1.888692E+00   0.000000E+00
   1.903682E+00   0.000000E+00
   1.918672E+00   0.000000E+00
   1.933661E+00   0.000000E+00
   1.948651E+00   0.000000E+00
   1.963640E+00   0.000000E+00
   1.978630E+00   0.000000E+00
   1.993620E+00   0.000000E+00
   2.008609E+00   0.000000E+00
   2.023599E+00   0.000000E+00
   2.038589E+00   0.000000E+00
   2.053578E+00   0.000000E+00
   2.068568E+00   0.000000E+00
   2.083557E+00   0.000000E+00
   2.098547E+00   0.000000E+00
   2.113537E+00   0.000000E+00
   2.128526E+00   0.000000E+00
   2.143516E+00   0.000000E+00
   2.158505E+00   0.000000E+00
   2.173495E+00   0.000000E+00
   2.188485E+00   0.000000E+00
   2.203475E+00   0.000000E+00
   2.218464E+00   0.000000E+00
   2.233454E+00   0.000000E+00
   2.248443E+00   0.000000E+00
   2.263433E+00   0.000000E+00
   2.278423E+00   0.000000E+00
   2.293412E+00   0.000000E+00
   2.308402E+00   0.000000E+00
   2.323391E+00   0.000000E+00
   2.338381E+00   0.000000E+00
   2.353371E+00   0.000000E+00
   2.368360E+00   0.000000E+00
   2.383350E+00   0.000000E+00
   2.398340E+00   0.000000E+00
   2.413329E+00   0.000000E+00
   2.428319E+00   0.000000E+00
   2.443308E+00   0.000000E+00
   2.458298E+00   0.000000E+00
   2.473288E+00   0.000000E+00
   2.488277E+00   0.000000E+00
   2.503267E+00   0.000000E+00
   2.518256E+00   0.000000E+00
   2.533246E+00   0.000000E+00
   2.548236E+00   0.000000E+00
   2.563225E+00   0.000000E+00
   2.578215E+00   0.000000E+00
   2.593204E+00   0.000000E+00
   2.608194E+00   0.000000E+00
   2.623184E+00   0.000000E+00
   2.638174E+00   0.000000E+00
   2.653163E+00   0.000000E+00
   2.668153E+00   0.000000E+00
   2.683142E+00   0.000000E+00
   2.698132E+00   0.000000E+00
   2.713122E+00   0.000000E+00
   2.728111E+00   0.000000E+00
   2.743101E+00   0.000000E+00
   2.758090E+00   0.000000E+00
   2.773080E+00   0.000000E+00
   2.788070E+00   0.000000E+00
   2.803059E+00   0.000000E+00
   2.818049E+00   0.000000E+00
   2.833039E+00   0.000000E+00
   2.848028E+00   0.000000E+00
   2.863018E+00   0.000000E+00
   2.878007E+00   0.000000E+00
   2.892997E+00   0.000000E+00
   2.907987E+00   0.000000E+00
   2.922976E+00   0.000000E+00
   2.937966E+00   0.000000E+00
   2.952955E+00   0.000000E+00
   2.967945E+00   0.000000E+00
   2.982935E+00   0.000000E+00


# t =     0.3500
   1.498962E-02   8.090169E-01
   2.997924E-02   9.381078E-01
   4.496887E-02   9.727698E-01
   5.995849E-02   9.122155E-01
   7.494811E-02   7.651258E-01
   8.993773E-02   5.479957E-01
   1.049274E-01   2.840876E-01
   1.199170E-01   0.000000E+00
   1.349066E-01   0.000000E+00
   1.498962E-01   0.000000E+00
   1.648858E-01   0.000000E+00
   1.798755E-01   0.000000E+00
   1.948651E-01   0.000000E+00
   2.098547E-01   0.000000E+00
   2.248443E-01   0.000000E+00
   2.398340E-01   0.000000E+00
   2.548236E-01   0.000000E+00
   2.698132E-01   0.000000E+00
   2.848028E-01   0.000000E+00
   2.997924E-01   0.000000E+00
   3.147821E-01   0.000000E+00
   3.297717E-01   0.000000E+00
   3.447613E-01   0.000000E+00
   3.597509E-01   0.000000E+00
   3.747405E-01   0.000000E+00
   3.897302E-01   0.000000E+00
   4.047198E-01   0.000000E+00
   4.197094E-01   0.000000E+00
   4.346990E-01   0.000000E+00
   4.496887E-01   0.000000E+00
   4.646783E-01   0.000000E+00
   4.796679E-01   0.000000E+00
   4.946575E-01   0.000000E+00
   5.096471E-01   0.000000E+00
   5.246367E-01   0.000000E+00
   5.396264E-01   0.000000E+00
   5.546160E-01   0.000000E+00
   5.696056E-01   0.000000E+00
   5.845953E-01   0.000000E+00
   5.995849E-01   0.000000E+00
   6.145745E-01   0.000000E+00
   6.295641E-01   0.000000E+00
   6.445537E-01   0.000000E+00
   6.595434E-01   0.000000E+00
   6.745330E-01   0.000000E+00
   6.895226E-01   0.000000E+00
   7.045122E-01   0.000000E+00
   7.195019E-01   0.000000E+00
   7.344915E-01   0.000000E+00
   7.494811E-01   0.000000E+00
   7.644707E-01   0.000000E+00
   7.794603E-01   0.000000E+00
   7.944500E-01   0.000000E+00
   8.094396E-01   0.000000E+00
   8.244292E-01   0.000000E+00
   8.394188E-01   0.000000E+00
   8.544084E-01   0.000000E+00
   8.693981E-01   0.000000E+00
   8.843877E-01   0.000000E+00
   8.993773E-01   0.000000E+00
   9.143670E-01   0.000000E+00
   9.293566E-01   0.000000E+00
   9.443462E-01   0.000000E+00
   9.593358E-01   0.000000E+00
   9.743254E-01   0.000000E+00
   9.893150E-01   0.000000E+00
   1.004305E+00   0.000000E+00
   1.019294E+00   0.000000E+00
   1.034284E+00   0.000000E+00
   1.049273E+00   0.000000E+00
   1.064263E+00   0.000000E+00
   1.079253E+00   0.000000E+00
   1.094242E+00   0.000000E+00
   1.109232E+00   0.000000E+00
   1.124222E+00   0.000000E+00
   1.139211E+00   0.000000E+00
   1.154201E+00   0.000000E+00
   1.169191E+00   0.000000E+00
   1.184180E+00   0.000000E+00
   1.199170E+00   0.000000E+00
   1.214159E+00   0.000000E+00
   1.229149E+00   0.000000E+00
   1.244139E+00   0.000000E+00
   1.259128E+00   0.000000E+00
   1.274118E+00   0.000000E+00
   1.289107E+00   0.000000E+00
   1.304097E+00   0.000000E+00
   1.319087E+00   0.000000E+00
   1.334076E+00   0.000000E+00
   1.349066E+00   0.000000E+00
   1.364056E+00   0.000000E+00
   1.379045E+00   0.000000E+00
   1.394035E+00   0.000000E+00
   1.409024E+00   0.000000E+00
   1.424014E+00   0.000000E+00
   1.439004E+00   0.000000E+00
   1.453993E+00   0.000000E+00
   1.468983E+00   0.000000E+00
   1.483973E+00   0.000000E+00
   1.498962E+00   0.000000E+00
   1.513952E+00   0.000000E+00
   1.528941E+00   0.000000E+00
   1.543931E+00   0.000000E+00
   1.558921E+00   0.000000E+00
   1.573910E+00   0.000000E+00
   1.588900E+00   0.000000E+00
   1.603890E+00   0.000000E+00
   1.618879E+00   0.000000E+00
   1.633869E+00   0.000000E+00
   1.648858E+00   0.000000E+00
   1.663848E+00   0.000000E+00
   1.678838E+00   0.000000E+00
   1.693827E+00   0.000000E+00
   1.708817E+00   0.000000E+00
   1.723807E+00   0.000000E+00
   1.738796E+00   0.000000E+00
   1.753786E+00   0.000000E+00
   1.768775E+00   0.000000E+00
   1.783765E+00   0.000000E+00
   1.798755E+00   0.000000E+00
   1.813744E+00   0.000000E+00
   1.828734E+00   0.000000E+00
   1.843724E+00   0.000000E+00
   1.858713E+00   0.000000E+00
   1.873703E+00   0.000000E+00
   1.888692E+00   0.000000E+00
   1.903682E+00   0.000000E+00
   1.918672E+00   0.000000E+00
   1.933661E+00   0.000000E+00
   1.948651E+00   0.000000E+00
   1.963640E+00   0.000000E+00
   1.978630E+00   0.000000E+00
   1.993620E+00   0.000000E+00
   2.008609E+00   0.000000E+00
   2.023599E+00   0.000000E+00
   2.038589E+00   0.000000E+00
   2.053578E+00   0.000000E+00
   2.068568E+00   0.000000E+00
   2.083557E+00   0.000000E+00
   2.098547E+00   0.000000E+00
   2.113537E+00   0.000000E+00
   2.128526E+00   0.000000E+00
   2.143516E+00   0.000000E+00
   2.158505E+00   0.000000E+00
   2.173495E+00   0.000000E+00
   2.188485E+00   0.000000E+00
   2.203475E+00   0.000000E+00
   2.218464E+00   0.000000E+00
   2.233454E+00   0.000000E+00
   2.248443E+00   0.000000E+00
   2.263433E+00   0.000000E+00
   2.278423E+00   0.000000E+00
   2.293412E+00   0.000000E+00
   2.308402E+00   0.000000E+00
   2.323391E+00   0.000000E+00
   2.338381E+00   0.000000E+00
   2.353371E+00   0.000000E+00
   2.368360E+00   0.000000E+00
   2.383350E+00   0.000000E+00
   2.398340E+00   0.000000E+00
   2.413329E+00   0.000000E+00
   2.428319E+00   0.000000E+00
   2.443308E+00   0.000000E+00
   2.458298E+00   0.000000E+00
   2.473288E+00   0.000000E+00
   2.488277E+00   0.000000E+00
   2.503267E+00   0.000000E+00
   2.518256E+00   0.000000E+00
   2.533246E+00   0.000000E+00
   2.548236E+00   0.000000E+00
   2.563225E+00   0.000000E+00
   2.578215E+00   0.000000E+00
   2.593204E+00   0.000000E+00
   2.608194E+00   0.000000E+00
   2.623184E+00   0.000000E+00
   2.638174E+00   0.000000E+00
   2.653163E+00   0.000000E+00
   2.668153E+00   0.000000E+00
   2.683142E+00   0.000000E+00
   2.698132E+00   0.000000E+00
   2.713122E+00   0.000000E+00
   2.728111E+00   0.000000E+00
   2.743101E+00   0.000000E+00
   2.758090E+00   0.000000E+00
   2.773080E+00   0.000000E+00
   2.788070E+00   0.000000E+00
   2.803059E+00   0.000000E+00
   2.818049E+00   0.000000E+00
   2.833039E+00   0.000000E+00
   2.848028E+00   0.000000E+00
   2.863018E+00   0.000000E+00
   2.878007E+00   0.000000E+00
   2.892997E+00   0.000000E+00
   2.907987E+00   0.000000E+00
   2.922976E+00   0.000000E+00
   2.937966E+00   0.000000E+00
   2.952955E+00   0.000000E+00
   2.967945E+00   0.000000E+00
   2.982935E+00   0.000000E+00


# t =     0.4000
   1.498962E-02   5.877852E-01
   2.997924E-02   7.981519E-01
   4.496887E-02   9.253353E-01
   5.995849E-02   9.594340E-01
   7.494811E-02   8.996242E-01
   8.993773E-02   7.545303E-01
   1.049274E-01   5.403670E-01
   1.199170E-01   2.801328E-01
   1.349066E-01   0.000000E+00
   1.498962E-01   0.000000E+00
   1.648858E-01   0.000000E+00
   1.798755E-01   0.000000E+00
   1.948651E-01   0.000000E+00
   2.098547E-01   0.000000E+00
   2.248443E-01   0.000000E+00
   2.398340E-01   0.000000E+00
   2.548236E-01   0.000000E+00
   2.698132E-01   0.000000E+00
   2.848028E-01   0.000000E+00
   2.997924E-01   0.000000E+00
   3.147821E-01   0.000000E+00
   3.297717E-01   0.000000E+00
   3.447613E-01   0.000000E+00
   3.597509E-01   0.000000E+00
   3.747405E-01   0.000000E+00
   3.897302E-01   0.000000E+00
   4.047198E-01   0.000000E+00
   4.197094E-01   0.000000E+00
   4.346990E-01   0.000000E+00
   4.496887E-01   0.000000E+00
   4.646783E-01   0.000000E+00
   4.796679E-01   0.000000E+00
   4.946575E-01   0.000000E+00
   5.096471E-01   0.000000E+00
   5.246367E-01   0.000000E+00
   5.396264E-01   0.000000E+00
   5.546160E-01   0.000000E+00
   5.696056E-01   0.000000E+00
   5.845953E-01   0.000000E+00
   5.995849E-01   0.000000E+00
   6.145745E-01   0.000000E+00
   6.295641E-01   0.000000E+00
   6.445537E-01   0.000000E+00
   6.595434E-01   0.000000E+00
   6.745330E-01   0.000000E+00
   6.895226E-01   0.000000E+00
   7.045122E-01   0.000000E+00
   7.195019E-01   0.000000E+00
   7.344915E-01   0.000000E+00
   7.494811E-01   0.000000E+00
   7.644707E-01   0.000000E+00
   7.794603E-01   0.000000E+00
   7.944500E-01   0.000000E+00
   8.094396E-01   0.000000E+00
   8.244292E-01   0.000000E+00
